mol_id,smiles
TOX28185,O=C(Oc1ccccc1)c1ccccc1
TOX28186,CCOC(=O)c1ccc(C)cc1
TOX6302,Cc1ccc(S(=O)(=O)[O-])cc1C
TOX6307,Cc1cccc(C)c1N
TOX5371,FC(F)(F)C(Cl)Br
TOX3235,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
TOX25551,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12
TOX6997,COc1ccc(C=O)cc1
TOX12029,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
TOX6775,O=C(O)CCS
TOX29327,CCCC[n+]1ccc(C)cc1.O=S(=O)([O-])C(F)(F)F
TOX29325,CCCC[n+]1ccccc1
TOX29324,CC(=O)C1CCCCC1=O
TOX29321,CCCCN1C=CN(C)C1
TOX29320,CCCN1C=CN(C)C1
TOX29329,CCC[N+]1(C)CCCCC1
TOX29328,CCCC[N+]1(C)CCCCC1.F[B-](F)(F)F
TOX4222,N=C(N)N[N+](=O)[O-]
TOX4955,CC(C)(C)OOC(C)(C)C
TOX24664,CCOC(=O)NNc1nncc2ccccc12
TOX28561,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O
TOX7425,COC(=O)c1ccc(C(=O)O)cc1
TOX7427,CN(C)CCOCCO
TOX26119,CC(C)[N+](C)(C)CC(O)COc1cccc2ccccc12
TOX26110,Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1
TOX26117,C[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1
TOX27579,CC/C=C\CCOC(=O)CC
TOX493,CO[PH](=O)OC
TOX27574,C=CC(C)(CCC=C(C)C)OC(=O)CC
TOX27576,CN1C(=O)CC[C@H]1c1cccnc1
TOX27570,C[C@H]1C[C@@H](O)CC(C)(C)C1
TOX7282,ClP(Cl)c1ccccc1
TOX8010,CCOC(=O)CC([O-])C(=O)OCC
TOX21668,c1ccc(CCc2ccccc2)cc1
TOX5572,COC(=O)c1ccccc1
TOX5574,Cc1ccc(CO)cc1
TOX5577,C/C=C(/C)C#N
TOX14698,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C
TOX27795,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
TOX27799,CC1NCCOC1c1ccccc1
TOX9302,CCCCCC(CO)CCC
TOX6171,Cc1cccc2[nH]nnc12
TOX6175,C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O
TOX6178,O=c1nc([O-])n(Cl)c(=O)n1Cl
TOX5141,O=C(NCO)NCO
TOX5143,Cc1cccc(O)c1C
TOX5145,Cc1ccc(C)c(O)c1
TOX5148,Cc1cc(C)cc(O)c1
TOX28964,Nc1cc(=O)nc(N)[nH]1
TOX28965,Nc1c[n+](N2CCOCC2)no1
TOX10060,CC(C)(Cl)Cl
TOX4761,Nc1cccc(Cl)c1
TOX2084,CCOc1ccc(N)c([N+](=O)[O-])c1
TOX25940,CCCc1cc(C(N)=S)ccn1
TOX2089,CC(=O)Nc1cccc(O)c1
TOX7229,CN(C)C
TOX7228,C=CCCC#N
TOX7223,CCCCOC(=O)CC
TOX3938,CCCCOC(=O)COC(=O)c1ccccc1C(=O)OCCCC
TOX3936,CCSC(=O)N(CC(C)C)CC(C)C
TOX3427,NC1=NC(=O)C(c2ccccc2)O1
TOX1685,CC1=CC(=O)CC(C)(C)C1=O
TOX1683,O=C(O)CCCCCCCCCCCC(=O)O
TOX7364,CCCCCCCC(=O)N(C)C
TOX13701,CN(C)CCCCCCN(C)C
TOX24541,CC1=CC(C)C(C=O)C(C)C1
TOX24543,O=S(=O)([O-])c1ccc2cc(O)c(S(=O)(=O)[O-])cc2c1
TOX1976,OCCOc1ccccc1
TOX25496,CN(C/C=C/c1ccccc1)Cc1cccc2ccccc12
TOX256,C=C(C)[C@H]1CC=C(C)C(=O)C1
TOX250,ClC(Cl)(Cl)Cl
TOX252,CCC(Br)(CC)C(=O)NC(N)=O
TOX528,Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-]
TOX529,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
TOX2785,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1
TOX21329,CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl
TOX21328,CCCCOCCOC(=O)COc1cc(Cl)c(Cl)cc1Cl
TOX21327,O=C(O)c1cccnc1C(=O)O
TOX21321,CC(O)C(C)O
TOX29132,CCCC[N+]1(C)CCCC1.F[B-](F)(F)F
TOX29130,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1
TOX29137,CCn1cc[n+](C)c1
TOX29134,O=[N+]([O-])c1ccc(F)c(Cl)c1
TOX29135,CC[n+]1ccccc1.F[B-](F)(F)F
TOX21490,C/C=C(\C)C(C)=O
TOX21492,CCCC(CC)c1ccccc1
TOX6564,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC
TOX5963,CCCSC(=O)Cl
TOX26560,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
TOX26561,NCc1ccccc1Sc1ccccc1CO
TOX26567,CC(=O)Oc1ccc(C)cc1
TOX26130,CNc1c2c(nn1C)CCCC2
TOX21540,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1
TOX27680,CC(=O)c1sc(C)nc1C
TOX27681,CCC(=O)C(=O)CC
TOX1307,ClC=CCCl
TOX1305,O=c1[nH]c(=O)n(C2CCCO2)cc1F
TOX21861,CCOP(O)OCC
TOX24953,OCCc1ccncc1
TOX6091,FC(Cl)(Cl)C(F)(Cl)Cl
TOX2658,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O
TOX5688,C1COCCN1
TOX25790,CN1Cc2c(N)cccc2C(c2ccccc2)C1
TOX25794,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1
TOX14287,CCCCCCCC1CCC(=O)O1
TOX14282,O=C(O)COc1ccc(Cl)cc1
TOX12622,Cc1cc(=O)[nH]o1
TOX25576,COc1ccc2cc([C@H](C)C(=O)[O-])ccc2c1
TOX16288,CCCCCCCCCCC(CO)CCCCCCCC
TOX3745,OC1OC[C@@H](O)[C@H](O)[C@H]1O
TOX3747,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1
TOX3749,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO
TOX4978,O=C(O)c1cc(Cl)ccc1Cl
TOX4979,O=C(O)c1c(Cl)cccc1Cl
TOX26179,COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
TOX29307,CCCCCCCCCBr
TOX29306,CC[N+]1(C)CCCC1
TOX29300,CCn1cc[n+](C)c1
TOX29303,O=S(=O)(Cl)c1c(Cl)cccc1Cl
TOX27552,CCCCCCOC(=O)CCCCC
TOX27556,CC=C(C)C(=O)OCCC(C)CCC=C(C)C
TOX27554,CC/C=C\CCOC(=O)c1ccccc1
TOX27558,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
TOX27559,CCCCCCOC(=O)CCC
TOX26798,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(C(F)(F)F)c1
TOX9679,Cl[Sn](Cl)(Cl)Cl
TOX25296,NCc1ccc(S(N)(=O)=O)cc1
TOX9671,CC(O)(P(=O)([O-])O)P(=O)([O-])O
TOX9677,O=[Si]=O
TOX24909,CO[Si](C)(OC)c1ccccc1
TOX20795,Cc1ccc(S(=O)(=O)[N-]Cl)cc1
TOX5167,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccc(S(=O)(=O)O)cc2c1O
TOX22335,CCCCOC(=O)[C@H](C)O
TOX22338,CC(COC(C)(C)C)OCCCO
TOX20245,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl
TOX2524,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
TOX1519,CCCCOCCOCCO
TOX1517,O=C(O)/C=C\C(=O)O
TOX1516,CCC(C)=O
TOX1515,CCCC(=O)O
TOX1513,CCCC=O
TOX7201,CCC(=O)OC
TOX7200,c1cc(-c2ccncc2)ccn1
TOX7205,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1
TOX7204,CN=C=S
TOX7206,CC(C)=CCO
TOX3917,ClCCOCOCCCl
TOX24561,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
TOX25963,COc1cc(OC)cc(OC)c1
TOX501,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
TOX504,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C
TOX507,CN(C)c1ccccc1
TOX509,CC1(C)C(=O)NC(=O)NC1=O
TOX21302,C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21
TOX3007,CCN(CC)C(=O)c1ccc(O)c(OC)c1
TOX28526,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1
TOX25210,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC
TOX26096,CN(C)CCc1ccc(O)cc1
TOX26090,c1cc2c(c(N3CCNCC3)c1)OCCO2
TOX26093,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O
TOX26321,C=CCN1CCc2nc(N)sc2CC1
TOX20295,CCCOC(=O)NCCCN(C)C
TOX15186,CC1=CC(=O)CCC1
TOX7588,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1
TOX7857,CC(C)C(=O)OCC(C)(C)C(O)C(C)C
TOX7852,Cc1cccc(Cl)c1
TOX7581,C1=CCCC=CCCC=CCC1
TOX4176,C=C(C)C#N
TOX4177,COP(N)(=O)SC
TOX4174,CCCCSP(=O)(SCCCC)SCCCC
TOX4175,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC
TOX4170,C[N+]1(C)CCCCC1
TOX17580,CNC(=O)CSP(=O)(OC)OC
TOX27057,CCOC(=O)CC(C)C
TOX27056,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC
TOX24972,C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C
TOX24791,CCC(=O)OCc1ccccc1
TOX24976,C=CCOCC(CC)(CO)COCC=C
TOX24979,NS(=O)(=O)c1ccccc1Cl
TOX24799,CC(C)(C)C1CCCCC1O
TOX2982,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O
TOX311,CN(C)C(=O)Nc1ccc(Cl)cc1
TOX7558,Cc1ccc(S(=O)(=O)N=C=O)cc1
TOX1726,NC(=O)c1ccccc1O
TOX25776,Cc1cn[nH]c1
TOX2188,CCCCCCCCCCCC#N
TOX2187,Cc1ccc(C)c(O)c1C
TOX2180,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
TOX12354,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1
TOX25515,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1
TOX25513,CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1
TOX3587,O=C1NC(=O)[C@@]2(CCOc3ccc(F)cc32)N1
TOX3588,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
TOX7076,CCCCCCCCCCCCOS(=O)(=O)O.OCCN(CCO)CCO
TOX7072,[O-]c1ccccc1
TOX4918,C=CCNCC=C
TOX4916,C=CC(=O)NC(C)(C)CC(C)=O
TOX4917,CC(=O)CC(C)(C)O
TOX17207,O=C([O-])C(Cl)Cl
TOX21512,NC(=O)Nc1ccc(Cl)cc1
TOX21514,CCCCC/C=C\CCC=O
TOX21517,CC1=C(O)C(=O)C(C)O1
TOX21518,COc1ccc(CCO)cc1
TOX21519,CCCC(C)C(O)CC
TOX26153,NS(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
TOX27203,CCC(=O)OCCOc1ccccc1
TOX27201,COc1cc(C=O)ccc1OC(=O)C(C)C
TOX6842,CCCCCCCCCC(=O)OC
TOX10588,CNCC(O)c1ccc(O)cc1
TOX292,O=CCCl
TOX20001,COC(=O)c1ccccc1C(=O)O
TOX25342,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@H]2SC1
TOX1530,O=C1CCCCC1Cl
TOX4721,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2
TOX4726,NC(N)=O.OO
TOX4724,CCCCCCCC(=O)Cl
TOX7262,c1ccncc1
TOX7267,CCCCCCCCCCCCCC
TOX7266,CCCCCCCCCCCCC
TOX7268,CCCCCCCCCCCCCCC
TOX3973,CSc1ccc(Cl)cc1
TOX3977,Cc1ccccc1Cl
TOX3974,CS(=O)(=O)c1ccc(Cl)cc1
TOX24580,C=CCOCC(CO)(COCC=C)COCC=C
TOX24584,C#CCN(C)[C@H](C)Cc1ccccc1
TOX298,Clc1ccccc1
TOX3393,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
TOX562,FC(F)OC(F)(F)C(F)Cl
TOX566,ClCC1CO1
TOX25188,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1
